City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Saint-Leu,RE,-21.15,55.2833,72.95,99,25,9.66,scattered clouds
346,Menongue,AO,-14.6585,17.691,56.62,39,37,5.66,scattered clouds
347,Abu Samrah,SY,35.3029,37.1841,72.61,76,0,9.33,clear sky
348,Hasaki,JP,35.7333,140.8333,88.29,85,52,6.08,broken clouds
349,Zhezkazgan,KZ,47.8043,67.7144,57.94,53,1,15.57,clear sky
350,Astana,KZ,51.1801,71.446,44.55,81,0,11.18,clear sky
351,Ylivieska,FI,64.0833,24.55,49.87,82,100,3.18,overcast clouds
352,Rio Tuba,PH,8.5061,117.4317,82.54,76,100,6.6,heavy intensity rain
353,Kirakira,SB,-10.4544,161.9205,81.82,79,70,12.1,broken clouds
354,Olafsvik,IS,64.8945,-23.7142,48.09,79,26,17.18,scattered clouds
355,Yerbogachen,RU,61.2767,108.0108,47.44,89,100,1.36,light rain
356,Jalu,LY,29.0331,21.5482,79.92,57,0,7.14,clear sky
357,Morondava,MG,-20.2833,44.2833,69.62,76,0,6.33,clear sky
358,Fort-Shevchenko,KZ,44.5086,50.263,77.04,39,0,20.89,clear sky
359,Donja Dubica,BA,45.075,18.4114,63.64,93,96,4.12,overcast clouds
360,Terekli-Mekteb,RU,44.1671,45.8698,72.12,52,98,18.03,overcast clouds
361,Serzhen-Yurt,RU,43.1227,45.9858,66.06,61,74,3.74,broken clouds
362,Bilibino,RU,68.0546,166.4372,58.33,66,100,2.64,overcast clouds
363,Tsuruoka,JP,38.7217,139.8217,71.64,88,75,2.3,broken clouds
364,Tateyama,JP,34.9833,139.8667,86.09,81,36,4.21,scattered clouds
365,Luhyny,UA,51.082,28.4006,66.06,46,28,7.61,scattered clouds
366,Macon,US,39.8667,-88.9668,78.85,57,0,5.75,clear sky
367,Acapulco,MX,16.8634,-99.8901,84.38,69,77,6.04,broken clouds
368,Fortuna,US,40.5982,-124.1573,64.09,91,100,10.36,overcast clouds
369,Mangan,IN,27.5167,88.5333,74.34,87,55,4.21,broken clouds
370,Krasnoselkup,RU,65.7,82.4667,56.93,78,63,8.86,broken clouds
371,Bereda,ES,43.2686,-7.5406,69.42,100,70,3.62,broken clouds
372,Kiama,AU,-34.6833,150.8667,56.25,54,55,16.06,broken clouds
373,Hirara,JP,24.8,125.2833,87.66,79,75,13.8,broken clouds
374,Nemuro,JP,43.3236,145.575,67.77,71,41,20.76,scattered clouds
375,Yueyang,CN,29.3333,113.0919,78.33,68,88,12.62,overcast clouds
376,Sibu,MY,2.3,111.8167,73.71,94,40,3.44,scattered clouds
377,Dindori,IN,22.95,81.0833,71.11,93,100,1.77,overcast clouds
378,Avera,US,33.194,-82.5271,80.55,75,99,7.31,overcast clouds
379,Manzanillo,CU,20.3433,-77.1167,80.67,77,94,2.19,overcast clouds
380,Nynashamn,SE,58.9034,17.9479,59.11,91,87,9.13,overcast clouds
381,Sao Filipe,CV,14.8961,-24.4956,79.5,86,68,8.9,broken clouds
382,San Vicente,AR,-26.6167,-54.1333,57.94,87,1,1.83,clear sky
383,Tutoia,BR,-2.7619,-42.2744,78.1,87,95,10.78,overcast clouds
384,Aguada De Cima,PT,40.5229,-8.427,63.72,95,68,1.88,broken clouds
385,Witu,KE,-2.3889,40.4382,77.16,84,42,15.12,scattered clouds
386,Bailen,ES,38.0964,-3.7779,85.15,33,98,2.3,overcast clouds
387,Lata,PT,40.1629,-8.3327,62.24,91,63,1.54,broken clouds
388,Jacqueville,CI,5.2052,-4.4146,74.25,90,97,12.33,light rain
389,Saquena,PE,-4.6667,-73.5167,76.41,67,88,0.27,overcast clouds
390,Deputatskiy,RU,69.3,139.9,42.37,79,100,3.6,overcast clouds
391,Bayir,TR,37.2687,28.2167,66.72,87,0,1.28,clear sky
392,Ilulissat,GL,69.2167,-51.1,37.45,95,100,13.47,light rain
393,Chelno-Vershiny,RU,54.4333,51.1,64.0,60,0,3.89,clear sky
394,Sinnai,IT,39.3042,9.2036,74.46,72,0,8.05,clear sky
395,Ridgecrest,US,35.6225,-117.6709,109.65,8,20,11.5,few clouds
396,Iqaluit,CA,63.7506,-68.5145,42.53,93,100,10.36,light rain
397,Angoche,MZ,-16.2325,39.9086,70.68,81,4,9.89,clear sky
398,Majene,ID,-3.5403,118.9707,79.14,77,22,11.48,few clouds
399,Ola,RU,59.5833,151.2833,55.15,89,100,25.95,moderate rain
400,Pemangkat,ID,1.1667,108.9667,78.37,85,100,4.21,overcast clouds
401,San Angelo,US,31.4638,-100.437,87.94,41,93,8.01,overcast clouds
402,Samarai,PG,-10.6167,150.6667,81.48,77,56,8.46,broken clouds
403,Lagoa,PT,39.05,-27.9833,73.42,72,100,6.42,overcast clouds
404,Tucuma,BR,-0.1833,-50.05,77.56,83,89,6.55,overcast clouds
405,Zyryanovsk,KZ,49.7386,84.2719,45.95,80,0,1.97,clear sky
406,Atocha,BO,-20.9333,-66.2333,40.78,10,0,4.76,clear sky
407,Elban,RU,50.1018,136.5094,61.7,67,94,7.11,overcast clouds
408,Mahajanga,MG,-15.7167,46.3167,69.82,64,20,3.44,few clouds
409,Luderitz,NA,-26.6481,15.1594,59.76,56,5,1.54,clear sky
410,Payakumbuh,ID,-0.2202,100.6308,70.3,97,93,1.79,overcast clouds
411,Nuuk,GL,64.1835,-51.7216,41.88,86,58,11.99,broken clouds
412,Chapais,CA,49.7834,-74.8492,73.18,68,37,4.18,scattered clouds
413,Kysyl-Syr,RU,63.8986,122.7617,48.0,80,100,6.6,overcast clouds
414,Nome,US,64.5011,-165.4064,58.15,70,0,17.27,clear sky
415,Kutum,SD,14.2,24.6667,69.53,79,50,7.2,moderate rain
416,Batagay-Alyta,RU,67.8006,130.4114,42.64,86,100,2.17,overcast clouds
417,Lodwar,KE,3.1191,35.5973,81.01,45,75,11.95,light rain
418,Talcher,IN,20.95,85.2167,78.71,87,100,2.71,overcast clouds
419,Tocopilla,CL,-22.092,-70.1979,61.84,65,20,6.89,few clouds
420,Parrita,CR,9.5201,-84.3225,77.76,84,81,1.61,broken clouds
421,Raudeberg,NO,61.9875,5.1352,61.86,62,40,9.35,scattered clouds
422,Laela,TZ,-8.5667,32.05,56.5,79,42,4.0,scattered clouds
423,Tessalit,ML,20.1986,1.0114,93.4,31,78,13.76,broken clouds
424,Kyra,RU,49.5776,111.9753,50.99,79,99,12.06,overcast clouds
425,Vila Do Maio,CV,15.1333,-23.2167,81.39,84,71,12.62,broken clouds
426,Sorata,BO,-15.7667,-68.6333,42.91,85,92,2.84,overcast clouds
427,Duzce,TR,40.8389,31.1639,72.75,83,9,2.68,clear sky
428,Grants,US,35.1473,-107.8514,75.43,46,0,5.75,clear sky
429,Binga,ZW,-17.6203,27.3414,63.73,66,15,3.27,few clouds
430,Bonavista,CA,48.6499,-53.1147,64.62,86,100,12.06,overcast clouds
431,Thessalon,CA,46.2501,-83.5666,73.69,74,30,10.47,scattered clouds
432,Ust-Nera,RU,64.5667,143.2,57.99,68,96,7.02,overcast clouds
433,Actopan,MX,20.2667,-98.9333,63.91,79,80,6.8,broken clouds
434,Zamora,EC,-4.0692,-78.9567,81.64,94,63,1.14,broken clouds
435,Haicheng,CN,40.8516,122.7475,67.15,71,49,4.5,scattered clouds
436,Pochutla,MX,15.7432,-96.4661,84.81,72,67,5.44,broken clouds
437,Muyezerskiy,RU,63.9333,31.65,58.51,65,100,1.45,overcast clouds
438,Havoysund,NO,70.9963,24.6622,48.43,83,98,23.42,overcast clouds
439,Haines Junction,CA,60.7522,-137.5108,67.95,52,100,8.05,overcast clouds
440,Raglan,NZ,-37.8,174.8833,60.21,71,90,9.37,overcast clouds
441,Tsevie,TG,6.4261,1.2133,74.28,94,77,6.06,broken clouds
442,Broome,US,42.2506,-75.833,70.7,93,75,5.75,broken clouds
443,Susanville,US,40.4163,-120.653,93.04,12,0,8.05,clear sky
444,Omsukchan,RU,62.5333,155.8,53.8,74,100,3.94,overcast clouds
445,Bage,BR,-31.3314,-54.1069,58.78,77,0,6.91,clear sky
446,Skelleftea,SE,64.7507,20.9528,51.01,100,90,4.61,mist
447,Hamilton,US,39.1834,-84.5333,78.75,59,11,4.85,few clouds
448,Hanover,DE,52.3705,9.7332,71.53,62,0,5.75,clear sky
449,Osa,RU,57.2829,55.4567,59.45,77,60,0.89,broken clouds
450,Namibe,AO,-15.1961,12.1522,61.59,92,55,12.59,broken clouds
451,Canavieiras,BR,-15.675,-38.9472,67.51,90,37,4.25,scattered clouds
452,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,69.6,63,44,3.04,scattered clouds
453,College,US,64.8569,-147.8028,72.28,43,75,4.61,broken clouds
454,Merauke,ID,-8.4667,140.3333,80.87,74,59,14.09,broken clouds
455,Bengkulu,ID,-3.8004,102.2655,74.43,90,83,3.49,broken clouds
456,Terney,RU,45.0503,136.6092,68.67,51,17,10.85,few clouds
457,Pampa,US,35.5362,-100.9599,88.57,34,0,6.91,clear sky
458,Harer,ET,9.3094,42.1258,57.99,83,93,9.53,overcast clouds
459,Mezhdurechensk,RU,53.6942,88.0603,44.44,96,11,1.79,few clouds
460,Makakilo City,US,21.3469,-158.0858,84.0,70,100,10.36,overcast clouds
461,Thanh Hoa,VN,19.8,105.7667,80.83,91,26,3.22,scattered clouds
462,Sisimiut,GL,66.9395,-53.6735,41.67,77,71,22.82,broken clouds
463,Lima,PE,-12.0432,-77.0282,63.9,75,100,8.05,overcast clouds
464,Belyy Yar,RU,53.6039,91.3903,40.89,100,0,2.24,clear sky
465,Abu Dhabi,AE,24.4667,54.3667,91.51,77,0,5.75,clear sky
466,Colquechaca,BO,-18.6667,-66.0167,33.53,23,44,4.47,scattered clouds
467,Woodstock,CA,43.1334,-80.7497,75.87,82,29,5.99,scattered clouds
468,Nanortalik,GL,60.1432,-45.2371,43.97,84,99,3.8,overcast clouds
469,Taoudenni,ML,22.6783,-3.9836,101.82,9,71,8.7,broken clouds
470,Naze,JP,28.3667,129.4833,83.32,77,91,8.75,overcast clouds
471,Dauphin,CA,51.1494,-100.0502,64.54,82,100,6.91,overcast clouds
472,Burlington,US,39.8835,-74.6413,84.27,52,0,8.05,clear sky
473,Ugoofaaru,MV,5.6667,73.0,81.97,73,100,9.98,overcast clouds
474,Matara,LK,5.9485,80.5353,77.07,88,99,12.91,overcast clouds
475,Zyryanka,RU,65.75,150.85,49.5,92,100,10.36,light rain
476,Montalto Uffugo,IT,39.4048,16.158,68.77,79,62,3.47,broken clouds
477,Comodoro Rivadavia,AR,-45.8667,-67.5,46.26,29,0,9.22,clear sky
478,Killybegs,IE,54.6333,-8.45,56.48,83,100,5.97,overcast clouds
479,Paita,PE,-5.0892,-81.1144,63.25,87,33,13.4,scattered clouds
480,Kajaani,FI,64.2273,27.7285,50.05,93,96,3.44,fog
481,Atikokan,CA,48.7555,-91.6216,73.38,62,40,3.65,scattered clouds
482,Pilar,BR,-9.5972,-35.9567,71.53,95,82,5.08,broken clouds
483,Vysokogornyy,RU,50.1167,139.15,53.91,71,100,14.27,overcast clouds
484,Beisfjord,NO,68.3751,17.5988,50.05,90,52,2.66,broken clouds
485,Quesnel,CA,52.9999,-122.5029,86.5,42,0,10.36,clear sky
486,Huarmey,PE,-10.0681,-78.1522,63.23,81,22,10.18,few clouds
487,Polewali,ID,-3.4324,119.3435,79.0,76,19,2.68,few clouds
488,Koslan,RU,63.4564,48.8989,60.37,85,97,4.05,overcast clouds
489,Siguiri,GN,11.6667,-9.5,73.65,93,100,3.38,overcast clouds
490,Svetlogorsk,BY,52.6333,29.7333,68.61,50,42,8.7,scattered clouds
491,Port Pirie,AU,-33.1833,138.0167,53.8,67,78,8.32,broken clouds
492,Lermontovka,RU,47.1453,134.3383,62.71,64,3,6.29,clear sky
493,Harrisonburg,US,38.4496,-78.8689,78.51,64,75,0.0,broken clouds
494,Mayo,US,38.8876,-76.5119,84.61,71,0,4.61,clear sky
495,Harindanga,IN,22.0383,88.3214,79.23,87,68,5.35,light rain
496,Prainha,BR,-1.8,-53.48,81.14,59,61,3.44,broken clouds
497,Truro,GB,50.2653,-5.0544,67.28,94,75,12.66,broken clouds
498,Sabang,ID,5.8933,95.3214,82.04,73,88,18.79,overcast clouds
499,Batemans Bay,AU,-35.7167,150.1833,53.1,46,6,5.26,clear sky
500,Jinchang,CN,38.4953,102.1739,63.59,74,100,5.1,overcast clouds
501,Horsham,GB,51.064,-0.3272,68.74,90,75,4.61,broken clouds
502,Hami,CN,42.8,93.45,71.31,22,93,4.7,overcast clouds
503,Cabra,ES,37.4725,-4.4421,77.67,44,93,4.68,overcast clouds
504,Tilichiki,RU,60.4667,166.1,60.28,70,98,5.77,overcast clouds
505,Khandyga,RU,62.6667,135.6,45.9,86,100,2.17,overcast clouds
506,Cap Malheureux,MU,-19.9842,57.6142,70.47,68,46,5.99,scattered clouds
507,Boquira,BR,-12.8231,-42.7306,73.49,41,31,6.4,scattered clouds
508,Kurilsk,RU,45.2333,147.8833,63.16,77,60,20.31,broken clouds
509,Curuca,BR,-0.7289,-47.8481,73.29,95,95,4.05,overcast clouds
510,Qui Nhon,VN,13.7667,109.2333,78.12,77,100,5.86,overcast clouds
511,Balykshi,KZ,47.0667,51.8667,64.4,39,0,6.71,clear sky
512,Dudinka,RU,69.4058,86.1778,56.62,91,79,8.66,broken clouds
513,Yulara,AU,-25.2406,130.9889,50.7,42,1,20.13,clear sky
514,Qarchi Gak,AF,37.04,66.7889,72.01,14,27,13.51,scattered clouds
515,Dwarka,IN,22.2394,68.9678,80.91,83,100,18.99,overcast clouds
516,Kamina,CD,-8.7386,24.9906,66.52,35,2,4.9,clear sky
517,Bucine,IT,43.4764,11.6148,72.0,75,5,3.8,clear sky
518,Sitka,US,57.0531,-135.33,64.29,77,100,9.22,overcast clouds
519,Khuzdar,PK,27.7384,66.6434,72.21,80,100,1.72,overcast clouds
520,Kashi,CN,39.4547,75.9797,61.81,88,75,4.47,broken clouds
521,Kavieng,PG,-2.5744,150.7967,84.02,60,78,7.27,broken clouds
522,Guider,CM,9.9342,13.9486,72.48,91,77,3.65,broken clouds
523,Tezu,IN,27.9167,96.1667,77.99,90,84,2.73,broken clouds
524,Humberto De Campos,BR,-2.5983,-43.4611,75.78,89,99,5.79,overcast clouds
525,Atar,MR,20.5169,-13.0499,97.2,29,69,11.83,broken clouds
526,Asmar,AF,35.0333,71.3581,77.49,61,99,6.96,overcast clouds
527,Lorut,AM,40.9372,44.7714,50.94,56,50,1.79,scattered clouds
528,Miraflores,MX,19.2167,-98.8083,67.87,85,87,4.12,overcast clouds
529,Wuda,CN,39.4994,106.7117,57.34,80,81,5.53,broken clouds
530,Nueve De Julio,AR,-35.4444,-60.8831,54.97,63,32,4.85,scattered clouds
531,Balkhash,KZ,46.844,74.9804,59.72,53,0,21.7,clear sky
532,Bonbon,PH,10.2245,123.5573,80.22,78,100,3.71,overcast clouds
533,Avare,BR,-23.0986,-48.9258,57.87,81,85,10.29,overcast clouds
534,Ostrovnoy,RU,68.0531,39.5131,53.73,70,27,20.83,scattered clouds
535,Morant Bay,JM,17.8815,-76.4093,83.82,80,99,7.16,overcast clouds
536,Maragogi,BR,-9.0122,-35.2225,73.51,86,80,11.39,broken clouds
537,Talaya,RU,61.3833,152.75,57.31,64,100,15.14,overcast clouds
538,Alice Springs,AU,-23.7,133.8833,47.75,40,0,10.36,clear sky
539,Stuttgart,DE,48.7823,9.177,66.65,80,0,4.61,clear sky
540,Gijon,ES,43.5357,-5.6615,71.06,96,87,8.99,overcast clouds
541,Kayerkan,RU,69.3497,87.7602,55.53,100,94,10.07,overcast clouds
542,Bathsheba,BB,13.2167,-59.5167,83.01,74,20,13.8,few clouds
543,Belaya Gora,RU,68.5333,146.4167,45.72,76,100,13.06,overcast clouds
544,Isiro,CD,2.7739,27.616,64.36,100,78,1.77,broken clouds
545,Atherton,GB,53.5237,-2.4935,66.29,87,99,1.99,overcast clouds
546,Vagur,FO,61.4732,-6.8119,51.51,95,94,10.47,overcast clouds
547,Kumluca,TR,36.3703,30.2869,75.87,72,0,3.98,clear sky
548,Kapoeta,SS,4.7717,33.5903,73.85,68,70,6.22,light rain
549,Mantua,IT,45.1667,10.7833,76.15,79,2,1.01,clear sky
550,Wana,PK,32.2989,69.5725,72.18,77,67,5.1,light rain
551,Ganzhou,CN,28.8184,115.4327,83.35,79,98,8.41,overcast clouds
552,Zhigansk,RU,66.7697,123.3711,46.71,63,45,12.03,scattered clouds
553,Ostersund,SE,63.1792,14.6357,55.85,76,78,8.05,broken clouds
554,Goderich,CA,43.7501,-81.7165,71.92,78,5,6.91,clear sky
555,Abbeville,FR,50.1,1.8333,68.49,87,98,0.67,overcast clouds
556,Cayenne,GF,4.9333,-52.3333,77.04,94,0,0.0,clear sky
557,Darhan,MN,49.4867,105.9228,48.49,77,82,4.36,broken clouds
558,Asyut,EG,27.181,31.1837,91.58,21,57,3.44,broken clouds
559,Ardmore,US,34.1743,-97.1436,82.85,63,100,10.36,overcast clouds
560,Laguna,US,38.421,-121.4238,104.09,24,0,4.61,clear sky
561,Antalaha,MG,-14.9003,50.2788,65.28,85,20,7.56,few clouds
562,Suoyarvi,RU,62.0833,32.35,58.03,94,27,4.5,scattered clouds
563,Smithers,CA,54.7804,-127.1743,84.52,39,40,5.75,scattered clouds
564,Port Keats,AU,-14.25,129.55,71.94,28,0,19.57,clear sky
565,Matagami,CA,49.7502,-77.6328,71.71,68,40,4.61,scattered clouds
566,Mkushi,ZM,-13.6202,29.3939,59.86,68,6,9.69,clear sky
567,Makat,KZ,47.6469,53.3463,74.48,36,13,6.35,few clouds
568,Katobu,ID,-4.9408,122.5276,79.74,69,34,9.04,scattered clouds
569,Hofu,JP,34.05,131.5667,84.11,77,56,0.51,broken clouds
570,Seoul,KR,37.5683,126.9778,76.39,69,75,4.61,broken clouds
571,Vostok,RU,46.4856,135.8833,57.6,67,47,10.09,scattered clouds
572,Jutai,BR,-5.1833,-68.9,77.13,56,19,1.59,few clouds
573,Portland,US,45.5234,-122.6762,88.93,46,20,11.5,few clouds
574,Abja-Paluoja,EE,58.1253,25.3497,63.99,72,8,5.06,clear sky
575,Dajal,PK,29.5577,70.3762,79.5,84,91,15.03,overcast clouds
576,Zhenjiang,CN,32.2092,119.4342,77.81,71,100,9.08,overcast clouds
577,Wanning,CN,18.8003,110.3967,81.16,88,75,3.78,broken clouds
578,Camacha,PT,33.0833,-16.3333,69.22,73,75,13.8,broken clouds
579,Bahia Blanca,AR,-38.7196,-62.2724,57.38,48,83,8.61,broken clouds
580,Salto,UY,-31.3833,-57.9667,63.88,85,57,1.99,broken clouds
581,Axams,AT,47.2081,11.2869,47.64,78,18,2.3,few clouds
582,Qandala,SO,11.472,49.8728,87.71,55,69,4.18,broken clouds
583,Kailua,US,21.4022,-157.7394,85.48,70,100,3.44,light rain
584,Daru,PG,-9.0763,143.2092,78.51,89,45,14.38,scattered clouds
585,Isla Mujeres,MX,21.2311,-86.731,87.17,77,62,8.63,broken clouds
586,Mogadishu,SO,2.0371,45.3438,75.06,85,50,13.91,light rain
587,Aqtobe,KZ,50.2797,57.2072,60.89,67,0,0.0,clear sky
588,Rio Grande,BR,-32.035,-52.0986,57.94,94,36,11.34,scattered clouds
589,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.92,85,81,11.7,broken clouds
590,Oranjemund,NA,-28.55,16.4333,58.6,63,70,3.33,broken clouds
591,Kasiri,SL,8.9412,-13.1148,75.69,91,100,7.56,light rain
592,Challans,FR,46.8436,-1.8749,66.4,89,13,5.84,few clouds
593,Tadine,NC,-21.55,167.8833,75.87,60,36,10.69,scattered clouds
594,Kittery,US,43.0881,-70.7362,72.34,90,75,6.91,light rain
595,Karasburg,NA,-28.0167,18.75,62.01,13,29,6.06,scattered clouds
596,Natal,BR,-5.795,-35.2094,75.42,94,75,9.22,broken clouds
597,Opuwo,NA,-18.0607,13.84,60.93,20,4,4.65,clear sky
598,Lam Luk Ka,TH,13.9323,100.7494,84.99,81,20,6.91,light rain
599,Buchanan,LR,5.8808,-10.0467,76.21,81,100,14.36,overcast clouds
600,Egvekinot,RU,66.3167,-179.1667,49.35,60,17,4.68,few clouds
601,Malindi,KE,-3.2175,40.1191,73.94,82,13,16.51,few clouds
602,Storozhevaya,RU,43.8789,41.4514,61.79,58,0,4.81,clear sky
603,Luena,AO,-11.7833,19.9167,57.54,43,8,3.85,clear sky
604,Chengde,CN,40.9725,117.9361,64.27,56,91,1.52,overcast clouds
605,Belebey,RU,54.1167,54.1167,60.75,54,55,5.39,broken clouds
606,Nassau,US,40.7507,-73.5829,82.71,71,0,11.5,clear sky
607,Visnes,NO,59.3556,5.2242,66.25,68,75,11.5,light intensity drizzle
608,Narsaq,GL,60.9167,-46.05,45.27,89,100,2.57,overcast clouds
609,Manado,ID,1.487,124.8455,83.17,74,20,1.14,few clouds
610,Jumla,NP,29.2747,82.1838,61.0,90,98,2.53,overcast clouds
611,Maunabo,PR,18.0072,-65.8993,82.89,83,16,8.48,few clouds
612,Honiara,SB,-9.4333,159.95,86.63,64,22,6.06,few clouds
613,Benguela,AO,-12.5763,13.4055,67.3,88,59,7.16,broken clouds
614,Cairns,AU,-16.9167,145.7667,80.11,53,1,16.11,clear sky
615,Cockburn Town,TC,21.4612,-71.1419,82.36,74,40,6.91,scattered clouds
616,Hambantota,LK,6.1241,81.1185,78.78,79,99,18.88,overcast clouds
617,Epe,NG,6.5841,3.9834,72.86,94,89,5.73,overcast clouds
618,Mandalgovi,MN,45.7625,106.2708,47.64,75,49,19.62,scattered clouds
619,Casambalangan,PH,18.3765,122.1274,82.76,81,100,9.98,overcast clouds
620,Minsk,BY,53.9,27.5667,67.75,57,38,8.32,scattered clouds
621,Mwaya,TZ,-9.55,33.95,67.48,78,46,2.24,scattered clouds
622,Uyuni,BO,-20.4597,-66.825,39.49,11,0,7.94,clear sky
623,Polunochnoye,RU,60.8697,60.4153,59.25,80,71,4.23,broken clouds
624,Doctor Arroyo,MX,23.6667,-100.1833,78.66,37,99,12.37,overcast clouds
625,Nshamba,TZ,-1.7983,31.5511,65.37,64,30,4.25,scattered clouds
626,Salamiyah,SY,35.0113,37.0532,71.02,83,0,10.0,clear sky
627,Saint-Louis,SN,16.3333,-15.0,87.44,58,85,13.0,overcast clouds
628,Nishihara,JP,26.1842,127.7558,87.08,79,75,8.05,broken clouds
629,De Aar,ZA,-30.6497,24.0123,54.16,33,0,5.64,clear sky
630,Valentin Gomez Farias,MX,28.2167,-106.5833,72.12,68,96,14.61,overcast clouds
631,Derzhavinsk,KZ,51.1,66.3167,54.45,53,0,7.96,clear sky
632,Tshikapa,CD,-6.4167,20.8,77.43,50,47,0.51,scattered clouds
633,Southbridge,US,42.0751,-72.0334,71.56,98,17,3.0,few clouds
634,Aksay,RU,47.26,39.87,77.25,26,0,14.0,clear sky
635,Shakawe,BW,-18.3667,21.85,57.38,39,1,5.5,clear sky
636,Dunedin,NZ,-45.8742,170.5036,48.18,78,100,8.97,overcast clouds
637,Salvador,SV,13.8333,-88.9167,77.4,94,82,4.54,broken clouds
638,Mackenzie,CA,55.2999,-123.1698,86.22,26,0,4.61,clear sky
639,Barcelos,PT,41.5388,-8.6151,76.91,81,74,0.98,broken clouds
640,Luziania,BR,-16.2525,-47.9503,71.29,41,4,4.74,clear sky
641,Shelburne,CA,44.0787,-80.2041,72.39,74,44,7.07,scattered clouds
642,Lompoc,US,34.6391,-120.4579,87.94,80,0,12.66,mist
643,Champerico,GT,14.3,-91.9167,77.54,79,62,4.38,broken clouds
644,Mango,US,27.9797,-82.3065,89.15,83,40,10.36,scattered clouds
645,Moose Factory,CA,51.2585,-80.6094,60.8,82,75,9.22,broken clouds
646,Pipri,IN,19.8,75.5333,72.32,88,53,5.26,broken clouds
647,Boyolangu,ID,-8.1181,111.8935,74.53,78,93,7.54,overcast clouds
648,Kanniyakumari,IN,8.0833,77.5667,76.35,90,100,21.63,moderate rain
649,Vanavara,RU,60.34,102.2797,44.83,92,100,2.93,overcast clouds
650,Chipiona,ES,36.7366,-6.437,72.3,100,20,1.14,few clouds
651,Mount Gambier,AU,-37.8333,140.7667,51.33,78,100,10.02,overcast clouds
652,Tuatapere,NZ,-46.1333,167.6833,46.38,81,89,12.3,overcast clouds
653,Berlin,DE,52.5244,13.4105,66.07,87,0,5.99,clear sky
654,La Carolina,ES,38.2756,-3.6153,75.94,32,99,0.6,overcast clouds
655,Saint Anthony,US,45.0205,-93.218,83.14,55,8,1.99,clear sky
656,Bridlington,GB,54.0831,-0.1919,67.89,73,98,7.43,overcast clouds
657,Moranbah,AU,-22.0016,148.0466,59.16,34,0,18.66,clear sky
658,Teguldet,RU,57.3064,88.1667,53.49,77,100,7.38,overcast clouds
659,Dukat,RU,62.55,155.55,52.16,76,100,4.25,overcast clouds
660,Santiago,CL,-33.4569,-70.6483,60.85,72,92,8.05,haze
661,Touros,BR,-5.1989,-35.4608,74.07,91,93,15.12,overcast clouds
662,Dhidhdhoo,MV,6.8833,73.1,81.77,72,100,13.29,moderate rain
663,Santiago Del Estero,AR,-27.7951,-64.2615,66.96,34,0,1.61,clear sky
664,Coffs Harbour,AU,-30.3,153.1333,61.12,44,80,19.57,broken clouds
665,Kloulklubed,PW,7.0419,134.2556,83.55,70,77,6.91,light rain
666,Mugur-Aksy,RU,50.35,90.5,39.74,86,81,2.48,broken clouds
667,Muhos,FI,64.808,25.9931,49.78,84,99,3.71,overcast clouds
668,Sukhovolya,UA,49.8243,23.8377,66.16,67,34,5.12,scattered clouds
669,Sicuani,PE,-14.2694,-71.2261,54.39,29,100,6.33,overcast clouds
670,Asosa,ET,10.0667,34.5333,60.28,95,100,0.85,light rain
671,Hobyo,SO,5.3505,48.5268,75.38,85,99,25.57,overcast clouds
672,Ahipara,NZ,-35.1667,173.1667,57.42,67,100,6.87,overcast clouds
673,Andenes,NO,69.3143,16.1194,49.98,87,100,11.5,overcast clouds
674,Datong,CN,40.0936,113.2914,57.13,82,100,3.96,overcast clouds
675,Zima,RU,53.9202,102.0442,46.35,78,86,7.76,overcast clouds
